Name,Sex,Event,Equipment,Age,AgeClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,Date,MeetCountry,MeetState,MeetName
,Male,SBD,Wraps,26.0,24-34,M-OR,129.0,140,240.0,257.5,270.0,,270.0,0.0,145.0,152.5,,152.5,250.0,260.0,0.0,,260.0,682.5,3,386.56,386.56,367.64,527.33,,,GPC-AUS,9/9/2017,Australia,VIC,
,Male,SBD,Wraps,21.0,20-23,M-OR,133.6,140,0.0,230.0,0.0,,230.0,140.0,150.0,0.0,,150.0,240.0,255.0,0.0,,255.0,635.0,4,357.46,364.61,339.39,475.4,,,GPC-AUS,9/9/2017,Australia,VIC,
,Male,SBD,Wraps,16.0,16-17,M-OR,81.9,82.5,125.0,135.0,145.0,,145.0,85.0,97.5,0.0,,97.5,140.0,160.0,180.0,,180.0,422.5,18,284.28,321.24,274.49,398.84,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,52.0,50-54,M-OR,111.55,125,220.0,240.0,250.0,,250.0,140.0,0.0,160.0,,160.0,160.0,175.0,190.0,,190.0,600.0,7,351.62,409.63,336.64,493.39,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,22.0,20-23,M-OR,82.2,82.5,190.0,210.0,220.0,,220.0,140.0,150.0,0.0,,150.0,160.0,175.0,192.5,,192.5,562.5,4,377.65,381.42,364.61,557.67,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,28.0,24-34,M-OR,90.9,100,200.0,0.0,,,200.0,100.0,110.0,0.0,,110.0,200.0,210.0,220.0,,220.0,530.0,11,336.66,336.66,324.36,485.73,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,45.0,45-49,M-OR,104.45,110,200.0,0.0,0.0,,200.0,130.0,140.0,0.0,,140.0,200.0,0.0,220.0,,220.0,560.0,12,335.25,353.69,321.76,473.65,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Multi-ply,25.0,24-34,M-OE,85.65,90,250.0,0.0,,,250.0,140.0,0.0,0.0,,140.0,220.0,232.5,235.0,,235.0,625.0,1,409.7,409.7,395.23,516.76,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,31.0,24-34,M-OR,121.9,125,200.0,220.0,230.0,,230.0,120.0,130.0,0.0,,130.0,220.0,240.0,250.0,,250.0,610.0,8,349.46,349.46,333.26,477.49,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,28.0,24-34,M-OR,117.7,125,192.5,207.5,220.0,,220.0,152.5,165.0,172.5,,172.5,217.5,235.0,0.0,,235.0,627.5,6,362.44,362.44,346.2,503.72,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,22.0,20-23,M-OR,90.0,90,225.0,0.0,250.0,,250.0,162.5,180.0,0.0,,180.0,245.0,0.0,270.0,,270.0,700.0,2,446.88,451.34,430.64,673.02,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,25.0,24-34,M-OR,109.55,110,180.0,,,,180.0,160.0,170.0,190.0,,190.0,260.0,300.0,312.5,,312.5,682.5,3,402.15,402.15,385.3,579.02,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,27.0,24-34,M-OR,140.2,140+,240.0,270.0,300.0,,300.0,200.0,215.0,0.0,,215.0,300.0,320.0,0.0,,320.0,835.0,1,466.5,466.5,441.93,635.49,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,B,Raw,38.0,35-39,M-OR,134.2,140,,,,,,250.0,263.0,267.5,272.5,267.5,,,,,,267.5,1,150.47,150.47,142.84,812.08,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,21.0,20-23,F-OR,66.65,67.5,65.0,75.0,82.5,,82.5,42.5,47.5,50.0,,50.0,80.0,100.0,115.0,,115.0,247.5,10,254.92,260.02,224.93,414.01,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,18.0,18-19,F-OR,55.9,56,75.0,85.0,95.0,,95.0,50.0,57.5,0.0,,57.5,80.0,95.0,0.0,,95.0,247.5,9,291.62,309.12,257.96,446.25,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,19.0,18-19,F-OR,51.05,52,80.0,87.5,95.0,,95.0,52.5,0.0,0.0,,52.5,90.0,0.0,110.0,,110.0,257.5,2,325.6,338.62,288.83,486.44,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,27.0,24-34,F-OR,51.05,52,75.0,85.0,92.5,,92.5,37.5,40.0,42.5,,42.5,0.0,100.0,110.0,,110.0,245.0,4,309.79,309.79,274.81,460.91,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,43.0,40-44,F-OR,51.35,52,75.0,0.0,0.0,,75.0,45.0,50.0,0.0,,50.0,100.0,110.0,120.0,,120.0,245.0,5,308.4,317.96,273.51,459.58,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,27.0,24-34,F-OR,71.25,75,70.0,77.5,0.0,,77.5,47.5,52.5,0.0,,52.5,100.0,112.5,117.5,,117.5,247.5,11,243.27,243.27,214.35,403.48,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,41.0,40-44,F-OR,67.1,67.5,50.0,,,,50.0,50.0,52.5,0.0,,52.5,110.0,120.0,130.0,135.0,130.0,232.5,12,238.31,240.69,210.24,387.22,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,47.0,45-49,F-OR,101.85,90+,80.0,90.0,100.0,,100.0,60.0,65.0,0.0,,65.0,110.0,120.0,130.0,,130.0,295.0,13,244.34,264.37,209.41,423.66,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,22.0,20-23,F-OR,59.5,60,0.0,0.0,95.0,,95.0,52.5,0.0,0.0,,52.5,115.0,125.0,0.0,,125.0,272.5,6,305.79,308.84,270.21,480.08,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,28.0,24-34,F-OR,72.85,75,90.0,105.0,115.0,,115.0,50.0,55.0,62.5,,62.5,115.0,125.0,135.0,,135.0,312.5,3,302.66,302.66,266.5,506.31,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,45.0,45-49,F-OR,93.25,90+,90.0,120.0,135.0,,135.0,70.0,80.0,85.0,,85.0,120.0,135.0,142.5,,142.5,362.5,7,308.88,325.87,267.53,532.93,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,35.0,35-39,F-OR,90.95,90+,100.0,120.0,140.0,,140.0,60.0,0.0,70.0,,70.0,120.0,140.0,160.0,,160.0,370.0,3,318.34,318.34,276.42,548.77,,,GPC-AUS,5/4/2014,Australia,QLD,
,Female,SBD,Wraps,36.0,35-39,F-OR,60.9,67.5,130.0,142.5,150.0,,150.0,70.0,80.0,0.0,,80.0,130.0,145.0,152.5,,152.5,382.5,1,421.57,421.57,372.41,674.94,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,19.0,18-19,M-OR,81.85,82.5,180.0,190.0,200.0,,200.0,0.0,140.0,145.0,150.0,145.0,100.0,,,,100.0,445.0,15,299.53,311.51,289.22,424.79,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,17.0,16-17,M-OR,60.8,67.5,100.0,112.5,122.5,,122.5,45.0,55.0,65.0,,65.0,130.0,142.5,152.5,160.0,152.5,340.0,17,286.52,309.44,279.01,390.47,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,19.0,18-19,M-OR,80.15,82.5,0.0,155.0,170.0,,170.0,80.0,90.0,102.5,,102.5,156.0,167.5,0.0,,167.5,440.0,16,300.03,312.03,289.82,425.58,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,20.0,20-23,M-OR,72.7,75,80.0,,,,80.0,70.0,82.5,92.5,,92.5,166.0,175.0,185.0,,185.0,357.5,19,260.45,268.26,252.12,356.39,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,25.0,24-34,M-OR,83.85,90,140.0,155.0,170.0,,170.0,80.0,90.0,105.0,,105.0,175.0,190.0,200.0,,200.0,475.0,14,315.17,315.17,304.17,451.27,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,20.0,20-23,M-OR,77.9,82.5,140.0,150.0,160.0,,160.0,80.0,90.0,0.0,,90.0,180.0,190.0,205.0,,205.0,455.0,13,316.0,325.48,305.42,452.4,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,46.0,45-49,M-OR,94.7,100,180.0,195.0,210.0,,210.0,90.0,105.0,115.0,,115.0,190.0,210.0,225.5,230.0,225.5,550.5,10,342.92,366.24,330.06,494.23,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,18.0,18-19,M-OR,97.3,100,180.0,0.0,192.5,,192.5,0.0,130.0,,,130.0,210.0,242.5,,,242.5,565.0,9,347.77,368.63,334.49,500.62,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,27.0,24-34,M-OR,101.25,110,180.0,200.0,210.0,,210.0,140.0,152.5,0.0,,152.5,240.0,255.0,265.0,,265.0,627.5,5,380.03,380.03,365.1,551.43,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,B,Raw,25.0,24-34,M-OR,73.0,75,,,,,,140.0,0.0,0.0,,140.0,,,,,,140.0,2,101.69,101.69,98.43,626.2,,,GPC-AUS,5/4/2014,Australia,QLD,
,Male,B,Raw,26.0,24-34,M-OR,74.65,75,,,,,,153.0,162.5,0.0,,162.5,,,,,,162.5,1,116.17,116.17,112.38,714.66,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Male,B,Raw,30.0,24-34,M-OR,99.8,100,,,,,,170.0,175.0,180.0,,180.0,,,,,,180.0,1,109.63,109.63,105.37,647.86,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Male,B,Raw,24.0,24-34,M-OR,95.3,100,,,,,,75.0,,,,75.0,,,,,,75.0,2,46.59,46.59,44.83,277.97,,Australia,GPC-AUS,5/4/2014,Australia,QLD,
,Male,SBD,Wraps,21.0,20-23,M-OR,97.2,100,200.0,212.5,225.0,,225.0,145.0,152.5,157.5,,157.5,220.0,245.0,0.0,,245.0,627.5,1,386.41,394.14,371.67,565.74,,,GPC-AUS,3/31/2019,Australia,SA,
,Female,SBD,Wraps,36.0,35-39,F-OR,88.4,90,125.0,135.0,140.0,,140.0,72.5,0.0,80.0,,80.0,140.0,150.0,0.0,,150.0,370.0,1,322.15,322.15,280.48,554.71,,,GPC-AUS,3/31/2019,Australia,SA,
,Male,SBD,Wraps,24.0,24-34,M-OR,80.3,82.5,220.0,235.0,250.0,,250.0,125.0,135.0,140.0,,140.0,245.0,260.0,267.5,,267.5,657.5,2,447.82,447.82,432.56,676.99,,,GPC-AUS,3/31/2019,Australia,SA,
,Male,SBD,Wraps,22.0,20-23,M-OR,66.56,67.5,195.0,205.0,220.0,,220.0,115.0,125.0,130.0,,130.0,195.0,210.0,,,210.0,560.0,1,436.68,441.05,423.76,648.79,,,GPC-AUS,3/31/2019,Australia,SA,
